================================================================================
N-BODY SIMULATION RESULTS
Simulation Type: CUDA
Date: 2026-01-05 18:38:45
================================================================================

PERFORMANCE METRICS
--------------------------------------------------------------------------------
Number of bodies: 2000
Number of steps: 200
Total execution time: 1.0160 seconds
Average time per step: 0.0050 seconds
Min time per step: 0.0040 seconds
Max time per step: 0.0090 seconds
Throughput: 393700.79 body-steps/second

================================================================================

BODY INFORMATION
--------------------------------------------------------------------------------
Index    X            Y            Z            VX           VY           VZ           Mass      
1539     -0.1547      1.1728       -0.4616      -8.9160      10.6145      4.1602       0.5157    
1540     -0.6574      -1.0578      0.3185       -9.6964      3.5716       5.1160       0.1181    
1541     -0.2077      -0.0075      -0.8985      3.0638       8.1796       -8.8143      0.4699    
1542     -4.5759      2.9732       5.1795       -13.1786     7.9624       15.2198      0.8434    
1543     -4.9484      1.8286       1.7078       -11.5365     2.1071       3.8530       0.9428    
1544     -0.2255      0.8119       -0.9582      -13.3925     -0.3373      -6.7572      0.1306    
1545     -0.6255      0.2213       -1.7300      -3.4159      4.9432       -4.8428      0.1767    
1546     -7.7636      1.6144       3.2528       -19.7895     3.6670       6.5402       0.2150    
1547     -5.1597      -3.2309      -5.9028      -8.4406      -4.5469      -12.3861     0.4863    
1548     1.6324       0.9541       3.4902       -11.7096     10.3728      -6.1282      0.9024    
1549     0.7282       -1.1808      -1.0558      10.7470      -11.1566     -21.7468     0.9301    
1550     -2.1749      0.3553       -3.5931      -9.2618      -0.0415      -6.0773      0.4676    
1551     0.2602       -0.3047      -0.9596      2.8203       3.2942       -4.0367      0.9826    
1552     3.8469       -2.1296      4.1343       5.1175       1.5730       6.9444       0.9246    
1553     3.7794       0.0392       -6.2075      -5.0929      -1.0451      7.9996       0.1615    
1554     0.1492       0.5107       -1.3629      6.5494       -3.9058      -1.8434      0.4113    
1555     0.8851       4.5266       -0.4474      3.3152       18.2438      4.8654       0.7592    
1556     24.6392      10.3929      1.3829       7.2995       -0.6625      -1.6095      0.8142    
1557     -3.3804      1.7340       -3.6714      -3.7401      3.3395       -20.3332     0.2105    
1558     1.8539       0.1170       -0.7559      -6.8769      7.1173       -5.9047      0.9616    
1559     0.3267       -0.3824      0.2836       -10.0136     6.4395       2.7730       0.2485    
1560     -2.9152      0.4178       1.6971       -8.9881      1.6941       3.4716       0.8577    
1561     2.8787       -1.9872      0.4926       14.3736      5.6309       -4.0337      0.4252    
1562     0.0393       5.0852       -3.9129      3.5363       7.1315       -3.5644      0.9153    
1563     -3.0224      2.3822       2.2432       -3.2355      7.4508       10.3123      0.3690    
1564     -4.5607      3.3188       3.1282       -3.6935      3.6285       4.2115       0.4978    
1565     0.3501       0.3601       -0.2434      5.1376       -0.0314      4.1949       0.9728    
1566     2.8776       2.3472       3.0511       15.2166      7.4552       14.6501      0.5054    
1567     1.5138       -0.6462      -0.0582      1.6073       0.8052       -2.1966      0.6200    
1568     -0.8203      1.6164       -2.3420      3.6305       2.8665       7.4053       0.7458    
1569     -3.2384      3.1679       -4.0169      1.0402       12.7771      -0.8543      0.3300    
1570     -0.1806      -3.2686      -1.7652      15.0058      -10.4797     -3.9864      0.4435    
1571     3.5661       -1.8407      6.0431       3.8280       -0.1180      11.8577      0.6856    
1572     1.2732       -3.8250      6.2982       8.5881       3.4962       -4.7918      0.1559    
1573     1.3018       -0.9085      -0.3864      -9.1567      -3.2340      3.5358       0.3761    
1574     2.3982       2.9184       -1.0706      -0.0386      -4.4017      -3.2281      0.8091    
1575     0.4687       6.7694       -2.9043      -0.4653      8.7709       -3.5190      0.7974    
1576     -1.0027      -1.4260      -1.4124      -11.9557     -20.4910     -13.2620     0.6447    
1577     -4.1514      -6.6558      1.7730       -6.5412      -11.1315     0.9801       0.1609    
1578     -2.8277      -3.5011      4.3867       -6.7807      -8.7980      11.6288      0.9950    
1579     -33.8088     6.4215       19.5369      -19.1048     1.2125       7.8796       0.1504    
1580     0.1949       -0.4243      -0.9458      -3.0424      -12.8932     0.3632       0.2907    
1581     -0.1274      -2.6668      -1.4537      -9.9557      15.3376      5.8709       0.3679    
1582     18.3662      10.8341      -9.1852      7.0126       4.6315       -3.3778      0.5697    
1583     -15.1571     8.6941       -10.5902     -4.7638      5.0960       -13.3117     0.3200    
1584     4.5010       3.0371       -3.7362      13.1319      6.3012       -7.1274      0.1981    
1585     -4.0099      -3.1729      -2.7539      -9.1045      -8.9776      -5.7728      0.4470    
1586     -3.8358      3.8442       -2.8819      -25.0308     25.2508      -13.4972     0.4639    
1587     1.8480       4.2785       -1.7961      3.8058       11.7280      -7.0241      0.3769    
1588     -12.4176     9.0771       39.3317      -6.4160      0.8522       17.7162      0.7588    
1589     1.3035       0.6856       -1.4265      8.5752       2.3487       -4.5814      0.5360    
1590     -3.5098      4.6732       0.0698       -0.9385      8.6335       3.3776       0.7418    
1591     -5.3503      -2.2232      0.4707       -5.4664      -1.6509      -0.8994      0.5470    
1592     -1.6321      2.4828       -4.0806      -2.2624      6.7939       -19.5124     0.8981    
1593     0.8474       1.2600       -1.0192      19.2168      4.5112       -16.8058     0.9451    
1594     2.8419       -0.9926      -1.2728      5.0849       -7.6114      18.0488      0.6666    
1595     -2.5663      -4.9251      3.9245       -0.9455      -5.5752      4.8515       0.2122    
1596     -1.1993      0.5393       -1.7741      -3.7646      4.5108       -7.6530      0.8374    
1597     -4.0644      -2.4004      -4.8590      -0.5199      7.1422       6.4400       0.5243    
1598     2.5098       -0.8596      0.8878       0.1818       6.3436       -5.2479      0.9191    
1599     1.0426       -0.5958      0.0525       -12.6041     2.0084       -7.2788      0.8007    
1600     5.7611       -5.9329      2.7627       11.0658      -10.4888     2.2849       0.3584    
1601     2.7820       10.2084      -5.0525      5.3100       18.8742      -8.7054      0.1867    
1602     -5.2204      -6.1064      -4.2866      -9.8244      -13.0141     -8.9775      0.1795    
1603     2.0449       -2.2076      -0.1097      -6.6996      -6.0539      2.0888       0.2617    
1604     3.3230       -3.0044      -3.2370      10.1043      -12.3608     -8.5640      0.3041    
1605     -2.7402      -2.5816      -3.9912      -8.6046      -7.5927      -17.3116     0.3101    
1606     -4.7512      4.9638       -1.8602      -9.7945      12.0410      -0.9256      0.3301    
1607     0.2063       -1.4423      -2.4000      -3.2462      -3.0231      7.4881       0.4728    
1608     -2.6659      -2.9157      2.3020       -12.1386     -17.2599     9.1075       0.1997    
1609     -0.5228      -0.8643      -0.4686      3.8324       -8.0178      3.4524       0.9867    
1610     4.9579       -1.5776      5.3839       9.3069       0.8368       9.1389       0.7910    
1611     -1.2268      -3.9813      -2.0588      -0.8559      -18.7038     -9.0378      0.7764    
1612     -0.8961      -2.4356      -5.6024      -2.9744      -4.1770      -7.8203      0.6286    
1613     -29.2735     23.4731      -2.6651      -22.5719     18.3069      2.4171       0.1450    
1614     -1.8797      4.2249       -6.3838      4.9863       -2.7427      -4.6800      0.7451    
1615     0.3177       -2.0689      -0.7988      -9.2769      -11.8650     4.2618       0.7921    
1616     -0.5168      0.6936       0.6507       -5.6210      1.5588       -10.1427     0.5477    
1617     1.8451       -1.2974      -0.6876      10.1904      -8.5485      -0.0011      0.3149    
1618     1.3631       0.5255       1.2842       0.9062       0.1985       1.8420       0.5645    
1619     -2.3861      -1.6198      -1.4225      1.7171       -1.0767      2.9672       0.1022    
1620     25.6078      25.9589      30.4866      17.9221      10.5538      13.4910      0.8766    
1621     -3.5714      4.2912       3.9072       -14.9121     15.0426      13.8710      0.1570    
1622     -2.1495      1.6675       3.9686       -0.1281      1.4526       18.1596      0.4961    
1623     0.4262       2.3888       2.4235       -3.4830      12.9095      14.5763      0.8561    
1624     -11.3843     0.8514       -2.7530      -0.0326      -7.3102      3.7944       0.9439    
1625     1.1465       0.0664       -0.0981      -12.2729     -5.2012      8.3908       0.4300    
1626     -0.4998      -1.8018      -0.0900      0.5496       -8.5839      6.4850       0.5153    
1627     0.0704       4.8096       -1.9722      -3.1339      8.6391       -4.7587      0.8923    
1628     3.2264       -19.3951     -8.2376      4.1558       -6.9142      -2.4752      0.9271    
1629     0.1042       6.8235       4.6015       0.3991       14.9013      9.8310       0.5159    
1630     5.1771       -0.5130      3.7201       13.9642      -3.7091      9.4317       0.3095    
1631     -1.0117      0.0219       1.4676       -7.1054      -4.4086      3.1558       0.5236    
1632     0.9743       -1.2717      0.7808       4.8694       5.0275       4.3274       0.4683    
1633     13.9215      4.3969       -17.5915     4.7805       9.3415       -10.8813     0.7763    
1634     -0.2918      -1.8450      0.9615       -4.7777      -4.3624      5.5074       0.5984    
1635     -0.9473      -0.6531      -0.2233      12.8449      -8.3365      -3.5674      0.6818    
1636     -0.2188      4.2895       2.7729       6.6359       13.2124      7.8156       0.3015    
1637     -4.1804      -1.4324      3.3125       -2.8344      -3.6341      2.8642       0.3612    
1638     5.6469       -1.4372      3.6272       17.3369      -0.3649      4.5243       0.2510    
1639     3.0568       0.3024       5.0102       8.7909       -3.6492      17.0776      0.2712    
1640     -0.0789      0.0548       -0.8641      8.3310       4.5501       15.8614      0.6753    
1641     0.7592       2.0500       3.8055       1.0736       -0.8646      0.7315       0.3423    
1642     4.8939       -7.0646      3.0852       10.0825      -14.2782     3.3913       0.3103    
1643     -4.1576      -0.2773      3.6868       -4.5217      2.6056       4.5780       0.1246    
1644     -1.2693      -0.5883      -1.0337      15.0394      13.7311      12.8152      0.7054    
1645     0.9381       -0.7935      0.1437       -6.6495      4.5711       -5.3882      0.8922    
1646     -5.0309      0.5995       17.0313      -0.0098      6.3386       1.4844       0.3826    
1647     0.3988       1.1789       1.3796       -4.9202      1.7680       -8.0549      0.7113    
1648     0.8981       -0.5178      0.1978       -0.8693      2.1425       -2.2349      0.5415    
1649     0.2979       -0.0104      -0.4694      13.9927      0.3189       -12.0860     0.5824    
1650     0.7251       0.6546       0.9112       -0.5958      9.9492       -7.1772      0.3026    
1651     -2.6245      -1.5851      -1.4691      5.2885       1.1601       0.8995       0.9930    
1652     12.7816      16.5922      0.2432       1.8538       6.1429       1.9469       0.5828    
1653     14.5675      12.7226      14.7376      5.8126       7.3142       1.9712       0.9207    
1654     -3.9917      0.9829       1.6342       -7.3269      -1.6107      -1.7275      0.6329    
1655     1.8221       0.9624       -0.9635      8.5463       -4.2142      -3.6477      0.8732    
1656     -0.5630      -0.3375      -0.5651      15.7295      -7.7215      1.3519       0.5264    
1657     0.5654       4.4847       4.8814       -9.0387      -9.5173      4.2867       0.8010    
1658     7.3855       4.4483       12.7154      1.0772       6.6615       12.4705      0.5078    
1659     6.1522       -4.2139      -3.4998      12.7124      -8.6904      -5.9293      0.2401    
1660     -1.0079      0.4108       -0.4904      1.8380       3.1595       6.0126       0.5830    
1661     1.9126       -4.2585      -0.0727      3.1369       -0.9119      3.3563       0.1864    
1662     0.4026       0.8542       0.1356       -6.9920      1.3541       -9.7577      0.7797    
1663     -1.8474      2.2353       4.2639       -4.3070      1.0072       5.1594       0.6461    
1664     0.0774       0.4223       -0.6153      2.9081       13.4241      -4.4655      0.4451    
1665     2.6141       0.2820       0.1773       2.0838       -9.4767      -5.7596      0.3987    
1666     -6.0459      -0.2397      1.0753       -7.9497      6.1102       -0.8161      0.1786    
1667     -0.8116      -1.9637      -0.5809      0.6728       -5.9439      -1.9181      0.8242    
1668     -6.5328      0.6181       -2.2853      -7.5317      -1.3520      -3.6829      0.1400    
1669     3.0876       1.4265       -3.8721      16.4147      8.4953       -3.9407      0.5345    
1670     -10.9218     7.5652       -2.9269      -1.8419      1.7067       -1.4133      0.5442    
1671     -1.5502      -6.3842      3.6513       2.2420       -10.5273     7.7789       0.1853    
1672     -1.4285      -0.0325      3.0090       -0.6159      15.2880      6.8777       0.1545    
1673     -8.0402      -6.3943      1.1192       -8.0438      1.1590       2.0392       0.7815    
1674     0.4488       4.7240       1.0524       5.2032       1.7133       -2.3280      0.7384    
1675     -4.9413      2.5943       -2.4036      -14.1859     6.3210       -4.5748      0.5959    
1676     2.2897       -5.0994      3.5469       4.7758       -5.9094      2.7620       0.4640    
1677     -12.1370     -0.9561      1.8342       -25.5027     -1.3374      6.4825       0.4559    
1678     -0.2309      -0.3441      0.1822       7.4331       -3.7829      8.9803       0.6993    
1679     -3.3592      0.4858       -4.8853      0.2047       -0.1481      -3.1090      0.7805    
1680     -3.0578      6.9842       12.2667      -4.3277      15.2461      31.9977      0.3507    
1681     -3.9408      5.4024       2.0054       -6.7393      9.9465       2.1456       0.6323    
1682     0.2872       0.8972       -0.6855      7.0487       -5.8329      -4.5217      0.6454    
1683     -0.1356      -0.9425      0.5296       -1.8017      -6.3130      10.2912      0.6478    
1684     2.9470       5.8069       4.7199       7.5795       13.7009      11.1623      0.4460    
1685     0.9127       0.2062       0.7721       12.0226      -3.2191      7.0449       0.9900    
1686     0.8089       0.1671       -0.4881      -0.0757      -9.9786      6.5910       0.6890    
1687     -1.3987      1.5388       0.8469       7.9172       1.0106       -4.2744      0.8864    
1688     0.3860       0.7641       0.6530       2.7738       -5.5197      -4.4620      0.7800    
1689     0.5316       -0.8262      -0.8589      -1.7223      4.6146       -18.5391     0.7446    
1690     -21.8240     -4.6126      9.0649       -10.7566     -1.4733      11.5130      0.2687    
1691     0.1681       0.5990       3.5906       -7.3150      -3.8723      11.4455      0.7267    
1692     9.8707       -0.8757      -2.4279      5.1870       9.4005       0.2967       0.7744    
1693     4.7302       -2.5740      -3.1637      16.8424      -5.3679      -7.7592      0.4900    
1694     -4.8193      -4.4478      4.6189       -6.4781      -8.5154      10.3614      0.8606    
1695     -1.3949      -3.8564      -3.5537      -5.4742      -3.6048      -0.6224      0.8165    
1696     -1.1133      4.4088       -4.3254      0.3120       7.7706       -6.5625      0.3615    
1697     -2.3304      2.5986       -2.4247      -9.8384      10.8176      -15.9068     0.4195    
1698     -0.2531      -0.2369      0.1751       -6.4466      1.7404       12.4903      0.5767    
1699     -1.4588      5.0890       -2.2417      -0.9327      3.7179       -0.2578      0.6077    
1700     -2.3568      2.1596       -0.5976      -6.6909      15.4029      10.7966      0.9645    
1701     7.8910       -1.1073      0.7094       13.3193      1.0153       -2.0994      0.7506    
1702     -0.3828      -0.9067      0.2401       0.5092       -11.6100     0.1370       0.3104    
1703     0.6863       0.9957       1.2635       5.7772       2.5577       5.8978       0.7986    
1704     0.6246       -1.7362      -5.2671      -4.2528      -0.5799      -1.6064      0.1232    
1705     2.3845       -0.7774      0.9025       4.9869       0.0993       6.3584       0.7240    
1706     -3.3569      3.4556       -1.1293      -1.4793      3.2200       -2.8281      0.1388    
1707     -1.8554      -3.6296      4.1033       1.5269       -5.9874      4.5558       0.2319    
1708     -1.8129      3.7787       -5.5073      0.6426       6.5334       -7.1296      0.1000    
1709     -0.9339      -0.3319      0.1424       0.7056       -3.4327      3.4623       0.1981    
1710     3.3515       -4.9416      -4.9309      5.7995       -9.1546      -10.7676     0.2405    
1711     -3.9562      4.2793       -4.1973      -7.9888      9.4034       -9.0775      0.4931    
1712     12.4937      8.7426       4.1264       -0.5336      -1.6917      -0.5646      0.8496    
1713     49.0015      14.4211      21.3872      25.4374      8.7463       18.0702      0.2130    
1714     -1.2243      3.5015       -0.9769      -0.1562      11.5276      11.4197      0.3387    
1715     -1.8951      2.1229       -2.3855      4.0588       2.8574       5.1940       0.4061    
1716     0.3488       -0.5948      0.4589       0.3348       11.3248      6.7723       0.3876    
1717     3.7162       3.0578       4.7955       9.6755       2.7130       7.0330       0.2433    
1718     1.0498       -0.4916      -0.5809      -5.6685      6.1442       -14.7034     0.2288    
1719     4.1943       3.9869       -0.8015      14.5890      15.6152      1.5659       0.8744    
1720     -1.2768      0.3655       0.5894       -19.0760     6.2090       2.5760       0.8424    
1721     -0.8312      1.0667       -0.4040      -8.7562      -0.3441      7.6507       0.2134    
1722     2.4719       1.5129       -2.1909      16.9727      10.9060      -12.4238     0.8004    
1723     -3.1936      -4.3725      -2.3036      -7.4343      -10.3243     -3.6329      0.4640    
1724     3.3668       -3.1259      -2.8398      11.3172      -12.3036     -6.6813      0.9236    
1725     3.1473       -2.9474      -2.5414      17.5148      -9.6624      -6.8560      0.4966    
1726     0.5426       -0.2961      0.2206       1.0622       -9.3774      8.1307       0.9117    
1727     -1.8731      2.1150       1.1206       1.8426       7.0533       -6.2138      0.3737    
1728     4.6906       2.2456       -1.8838      5.8873       3.0586       -9.2255      0.9935    
1729     4.7183       -4.7859      2.6392       7.8511       -5.8170      2.0063       0.7699    
1730     0.2607       -0.2247      -1.2250      -3.8614      -1.8441      -8.5110      0.3273    
1731     3.5254       -0.5099      0.8782       -2.1086      2.5958       -3.5220      0.9919    
1732     -2.2075      1.0017       2.8245       -3.0451      12.1735      13.8085      0.5732    
1733     0.6778       0.4711       -1.4862      -4.3182      -8.2721      10.1825      0.8459    
1734     -0.5463      -4.5086      -0.5591      1.8138       9.8997       -9.5924      0.4785    
1735     0.1290       -1.6656      0.5404       0.4221       -7.6850      -1.8329      0.5849    
1736     6.4137       2.9748       -4.9423      13.2320      7.6793       -9.2550      0.9707    
1737     7.2201       -8.7593      -1.9648      -0.4687      -8.7475      4.2083       0.7547    
1738     -0.3525      -2.5329      -0.6292      0.3940       -13.2804     -5.0715      0.6533    
1739     -1.0483      -0.2177      -4.2026      -2.7455      1.6623       2.2960       0.8150    
1740     3.2137       -2.6915      -0.4472      17.7065      -10.6299     -3.9717      0.9625    
1741     -0.2471      0.8294       -2.1321      -13.6880     -1.3654      -9.8715      0.4966    
1742     -1.3920      1.4595       -5.1089      -2.6274      2.3070       -15.8139     0.2795    
1743     4.1385       -1.1045      3.0290       3.1135       -1.1515      1.1976       0.8334    
1744     -0.0651      -0.2382      -0.1218      -0.7116      11.6204      8.7642       0.9156    
1745     6.0446       1.0091       -1.5316      17.9907      -1.8812      -2.6322      0.3386    
1746     1.1018       1.3718       -3.0997      -2.2965      1.3431       4.5886       0.4061    
1747     -4.2478      1.9669       -4.1614      -5.1804      1.4896       -3.8905      0.8475    
1748     -3.1491      -5.2497      4.8668       -4.1938      -6.5697      7.9307       0.5825    
1749     3.7953       2.2236       -3.6507      15.7609      2.4665       -13.0053     0.2747    
1750     -4.0186      2.0301       -0.4627      -1.2882      -2.4594      -2.5511      0.6455    
1751     1.4422       -1.0465      -0.1558      -11.3369     6.7787       -2.0916      0.5065    
1752     3.7620       2.7210       1.7200       18.3532      9.0743       0.5107       0.5542    
1753     -1.1886      0.7133       -0.1331      -2.1550      -7.9063      1.0094       0.4250    
1754     -20.3102     5.0315       -29.5125     -6.3751      -0.2885      -15.4595     0.8838    
1755     1.5959       -0.3617      3.3055       -0.4199      2.5003       0.1473       0.4046    
1756     -3.6372      -1.7974      3.1474       -2.7741      1.3785       5.5514       0.7061    
1757     15.1982      0.6338       -4.7237      34.3533      2.0705       -8.4541      0.9917    
1758     -3.9837      -17.4298     6.7137       3.9526       -8.7585      8.4189       0.4201    
1759     4.7962       22.5542      17.8271      -2.1443      10.4400      13.6792      0.1470    
1760     -2.5621      3.6261       -3.6230      -7.4390      12.1063      -10.5065     0.2199    
1761     9.7370       4.8454       -4.8776      16.3873      7.7547       -8.8159      0.8468    
1762     -2.2674      1.3812       5.8528       -1.2039      2.9433       10.3869      0.2432    
1763     -0.4591      1.7255       -2.3099      -8.6128      14.3993      -17.0631     0.3769    
1764     2.7400       0.0498       2.6194       -2.7561      -2.4494      3.1814       0.6173    
1765     16.0366      -0.1557      0.1689       1.3158       -2.9464      -5.1374      0.5723    
1766     1.5041       1.0873       -0.7214      4.1663       8.5672       -9.1625      0.2052    
1767     2.3977       -3.0969      -2.4294      -1.2160      5.3845       12.2404      0.4090    
1768     -4.7133      2.7840       2.2019       2.6247       -8.5887      6.7517       0.1890    
1769     4.8909       3.0486       4.2026       13.3010      7.1546       11.6673      0.9245    
1770     -4.8450      4.0816       3.7367       -9.6229      4.7972       10.4335      0.4016    
1771     -0.0301      0.2254       -0.2634      -7.3473      -3.4831      6.0454       0.6677    
1772     1.0111       1.0566       -0.8236      -0.4114      -6.0425      -14.8065     0.1533    
1773     -2.9233      1.0977       4.3761       -10.4965     -2.5242      10.4541      0.7448    
1774     -11.1829     -10.2593     -5.5014      -8.3846      -6.7465      -9.7290      0.3176    
1775     -0.6357      -0.3741      -0.9013      4.3746       -11.9077     -4.0830      0.6761    
1776     -1.9652      -1.4626      1.0481       5.7611       2.8104       1.7544       0.1292    
1777     -7.4914      1.8364       6.0569       -13.6253     5.9725       12.0821      0.5887    
1778     3.8605       3.1331       -3.9828      15.1639      11.6477      -13.4601     0.5495    
1779     -3.3022      -0.6363      -2.0874      -6.1605      0.2330       0.8825       0.8927    
1780     2.8561       8.4273       5.7199       9.9443       2.2226       -0.9876      0.5582    
1781     -0.9134      -0.5388      0.5436       -4.8473      1.5610       4.8200       0.7942    
1782     -2.0989      -3.3173      -2.9331      1.0027       -16.3059     -12.3404     0.6598    
1783     4.9861       -3.5480      3.1645       13.2167      -6.5742      8.8148       0.9427    
1784     -0.0472      1.0441       -2.8721      -0.4040      12.5681      -9.6473      0.4592    
1785     -4.6866      -1.5802      0.6986       -17.7962     -3.2425      -0.0907      0.2633    
1786     -2.8204      -2.0399      1.9922       -11.5319     4.2214       16.1670      0.6776    
1787     4.2356       1.9322       -1.6131      7.1415       5.2175       -15.1209     0.7416    
1788     -2.0441      2.7509       -0.2994      0.6336       -3.7177      -2.5600      0.9503    
1789     1.1993       3.3678       1.9276       10.0579      4.3343       -0.1435      0.8765    
1790     -0.1773      -1.8943      -0.5483      -6.0913      2.2668       10.7689      0.7016    
1791     2.2518       -0.2333      -0.7832      11.2964      1.9787       12.6288      0.6567    
1792     1.0217       4.0193       -0.4945      1.7843       3.7781       6.3509       0.2228    
1793     6.5977       0.2091       1.1598       11.4711      5.1838       0.4260       0.4126    
1794     -3.9922      -13.5522     -36.0341     -7.7918      -6.5500      -16.7942     0.7153    
1795     -0.7586      0.7599       3.9631       7.6353       -9.3402      -10.4518     0.9036    
1796     1.2735       0.3287       -0.1871      -2.7013      -1.2434      -15.9457     0.3012    
1797     -6.9265      -3.4486      1.2018       -11.3980     -4.2709      6.6152       0.4973    
1798     -1.0428      2.9470       2.3061       -1.2576      0.3426       1.0913       0.4756    
1799     2.8272       0.3137       -0.0037      1.6624       -7.0179      8.3448       0.8261    
1800     -0.4578      4.1734       4.5019       0.3644       7.8655       9.1900       0.4738    
1801     -9.6957      -6.1435      6.7200       -8.0239      5.6900       -2.4291      0.7498    
1802     1.3100       0.6999       1.8472       2.0824       -15.6880     9.6203       0.6815    
1803     -1.9362      1.7293       2.4384       -7.8175      -4.8182      18.3052      0.9537    
1804     0.4951       0.1812       -2.2223      -2.0548      -9.3821      4.7830       0.4277    
1805     -10.4511     -8.2228      7.8476       -27.2768     -20.9955     20.6670      0.2516    
1806     3.4434       -3.0204      -0.2646      1.9573       0.1733       -7.4733      0.7845    
1807     -0.5381      0.8362       -0.6126      -2.8488      8.4625       1.7356       0.3867    
1808     0.5006       -1.4066      -0.7960      3.4762       3.1597       -2.3716      0.5740    
1809     -4.2794      1.0768       -5.8196      -3.5976      0.4799       -9.2098      0.9085    
1810     -0.1745      -0.9768      -0.7907      2.2502       -0.1300      -1.0384      0.9487    
1811     -3.0411      2.3663       -4.2554      -10.0543     4.2292       -19.5959     0.5026    
1812     -4.6547      4.1580       -1.8988      -5.6327      6.7941       -0.0061      0.9959    
1813     5.2915       -7.3992      1.0851       11.1372      -17.3938     -1.0391      0.5268    
1814     2.2330       -0.1339      -3.9094      5.2807       4.3556       0.3473       0.8209    
1815     -1.1520      1.8143       1.6185       5.6383       0.3543       0.4291       0.3334    
1816     0.7692       -0.8764      -3.5634      3.8404       2.1727       4.6916       0.9045    
1817     0.8596       0.1026       -1.0170      2.4732       -4.3123      7.7859       0.7773    
1818     4.7862       -5.4244      3.6576       9.8185       -13.4507     5.4531       0.8190    
1819     2.7302       1.1043       -3.4310      -4.9538      13.3539      2.5361       0.9088    
1820     2.4645       1.3482       0.1077       9.9926       5.9739       3.8376       0.9381    
1821     1.1373       -0.6203      1.7147       1.6942       3.2534       10.1051      0.7677    
1822     -3.6010      11.4769      -11.1806     -5.5691      20.4142      -20.5333     0.3996    
1823     -0.3509      -0.6639      -0.3280      7.6445       5.7832       2.2739       0.3134    
1824     -3.6267      -0.9249      -0.8820      -4.0181      4.2873       3.7493       0.2876    
1825     1.0140       0.1262       -0.5724      7.0217       -7.5813      0.2617       0.4955    
1826     2.3948       -0.7107      -5.2607      2.9677       1.1635       -16.9058     0.8126    
1827     1.5024       -5.4901      3.1430       6.2171       -11.8178     5.2488       0.3534    
1828     -3.2933      2.2676       0.7144       -7.2981      3.8220       3.6339       0.8824    
1829     4.6972       1.7436       -1.7675      16.4961      0.2799       3.8267       0.2041    
1830     -2.5242      -4.4667      2.2176       -1.3548      -4.8528      3.7337       0.5029    
1831     2.2062       4.9904       -3.4888      6.5366       12.4073      -7.5076      0.2820    
1832     1.0747       5.5274       -4.2689      1.3570       14.6391      -5.2593      0.7233    
1833     1.1706       0.2435       0.3292       10.5612      0.9103       -1.9571      0.1124    
1834     -0.1961      1.2582       -0.1273      0.8260       -0.7158      2.9995       0.5693    
1835     -7.6777      -33.9245     1.3904       -5.5678      -18.0861     -4.5381      0.2770    
1836     1.8429       1.6035       -2.0220      14.4837      6.8599       -4.9172      0.2939    
1837     2.7846       0.0878       -6.1609      5.0896       2.6441       -16.6825     0.9416    
1838     0.1880       -0.4738      0.0061       3.4168       3.8899       -4.3941      0.3379    
1839     -4.7932      3.0127       1.7290       -4.2313      2.9771       1.7046       0.9211    
1840     -7.1841      -1.9747      -2.3443      -10.4733     -2.8549      -4.4635      0.5370    
1841     4.1212       2.5533       1.0141       6.7908       4.8809       -2.4077      0.7091    
1842     3.4464       -5.7261      2.0544       9.3447       -18.7362     4.4035       0.4620    
1843     -3.8166      -0.9660      -7.7380      4.1576       7.8286       -6.7233      0.6791    
1844     0.0034       1.6422       0.6095       -2.7563      -0.7456      -2.0173      0.1295    
1845     1.8618       -1.0172      0.9246       6.0306       -13.5860     5.4004       0.8138    
1846     -3.7928      5.6383       -2.2215      -8.3866      14.3389      -4.5191      0.8060    
1847     -9.4035      -2.6592      -2.3328      -19.0605     -5.0054      -1.8304      0.1199    
1848     -1.6496      3.2891       3.5837       -3.1748      1.9078       5.2658       0.2400    
1849     -0.3826      -1.2387      0.0948       -9.3049      -7.1330      -4.5347      0.6819    
1850     -5.4646      -1.6365      -0.8913      7.5222       4.1075       -8.9385      0.6229    
1851     1.8454       3.3722       -1.6742      6.4876       15.9674      -11.0723     0.4806    
1852     -0.9569      5.9722       -0.1937      4.2694       15.9226      2.4437       0.2043    
1853     0.3550       -0.5870      0.0556       -12.4200     7.7733       -2.2072      0.2977    
1854     3.3604       -1.9602      -0.3525      6.2394       -2.2201      9.3223       0.8860    
1855     -4.7439      -0.8600      -3.9266      -11.7900     0.2277       -3.4447      0.8184    
1856     -2.6955      12.5030      16.1417      4.6475       5.4871       2.0786       0.4025    
1857     0.8890       0.5364       -1.5518      -2.0807      2.6918       -8.5421      0.6892    
1858     -0.2169      0.8729       -0.9744      -13.2406     -6.0907      0.7075       0.9822    
1859     -3.5012      -3.2194      1.1303       -4.8906      -2.5944      -3.8893      0.2484    
1860     -1.4099      -3.2188      -5.5054      -3.2176      -2.1815      -6.5773      0.2715    
1861     -6.2516      3.6821       3.0830       -15.7797     7.6194       5.9549       0.9916    
1862     -2.6194      1.2200       0.7855       3.1488       -0.7863      -1.6015      0.4284    
1863     -3.8748      -1.1165      -4.6119      -1.9742      -0.2684      -6.2572      0.5133    
1864     3.1874       -5.6118      4.4583       4.8421       -9.5564      9.9619       0.5394    
1865     4.6889       1.9136       1.6973       15.8783      -5.9484      4.1404       0.1602    
1866     -0.4982      7.5014       -4.9619      -0.3121      12.2409      -7.8343      0.5190    
